Date,AXISBANK.BO,BANKINDIA.BO,ICICIBANK.BO,INDUSINDBK.BO,SBIN.BO,APOLLOHOSP.BO,FORTIS.BO,INDRAMEDCO.BO,KOVAI.BO,LEHIL.BO,COLPAL.BO,DABUR.BO,EMAMILTD.BO,GILLETTE.BO,MARICO.BO,GODFRYPHLP.BO,GOLDENTOBC.BO,ITC.BO,NTCIND.BO,VSTIND.BO
4/28/2020,455.55,34.35,359.7,468.9,184.3,1423.2,117.6,39.9,611.45,24.75,1487,486.05,199.1,5298.25,290.25,1055.3,25.7,170.86,24.7,2830.4
4/29/2020,438.85,34.6,370.25,470.6,190,1413.85,117.85,39.9,613.5,24.2,1457.29,477.08,195.95,5296.3,289.6,1032.2,25.2,173.19,24.45,2814.21
4/30/2020,444.6,35.2,379.9,468,190.4,1394.1,127.2,39.35,616.85,22.9,1443.95,487.8,194.85,5331.2,286.9,1005.8,25.2,173.23,24.6,2829.28
5/4/2020,402.8,33.75,338.25,423.15,178.8,1370.75,125.3,42.45,604.85,21.45,1366.59,467.31,188.55,5121.8,284.4,1028.8,26.45,165.53,27.65,2862.74
5/5/2020,389.2,32.55,330.85,418.95,170.5,1347.65,122.15,40.4,599.95,22.75,1328.24,451.16,185.85,5057.9,296.05,985.45,27.4,165.39,27.75,2804.8
5/6/2020,388.35,32.6,341.4,425.65,171.05,1305.95,121.85,39.9,603,22.8,1322.95,454.25,180.55,5075.9,303.65,962.75,26.05,155.78,26.9,2800.14
5/7/2020,397.4,32.6,336.75,453.65,170.7,1273.45,123.95,39.6,585.05,22.2,1286.33,440.6,176.85,4990.9,299.05,963.3,24.8,153.17,25,2743.37
5/8/2020,382.25,32.15,337.75,440.2,166.7,1314.4,125.25,39.05,586.4,23.25,1343.71,445.28,182.35,4920,300.2,955.05,25.1,150.55,25.05,2707.48
5/11/2020,379.95,32.65,320.1,433.4,165.45,1305.15,124.25,38.65,585.2,22.55,1340.4,445.08,179.7,4891.5,302.65,951.4,24,150.69,23.5,2726.15
5/12/2020,386.7,32.8,321.4,446.25,166.7,1299.9,120.45,37.9,573.65,22.55,1324.14,441.59,183.1,4875.8,299.3,941.15,23.85,156.92,22.65,2735.46
5/13/2020,413.85,34.25,337.6,448.4,174.1,1284.45,118.9,38.9,592,22.55,1308.02,442.69,183,4857.85,307,942.15,24.05,157.3,22,2784.63
5/14/2020,401.9,33.85,327.45,428.4,167.95,1293.4,117.65,38.25,579.65,24.15,1334.27,457.59,183.75,4799.95,318.45,940.95,23.4,155.92,19.65,2755.97
5/15/2020,388.65,33.45,322.65,418.8,166.4,1355.3,117.25,38.5,593.4,24.15,1333.68,442.54,191.15,4796.5,316.45,967.6,23.25,156.54,19.2,2819.05
5/18/2020,359.3,32.2,298.65,376.85,155.4,1265.75,116.45,37.45,572.1,24.4,1366.59,434.91,189.2,4772,305.6,928.55,22.45,156.5,19,2785.84
5/19/2020,354.7,31.35,300.4,367.85,152.85,1273.7,115.95,35.6,590.9,24.45,1334.27,435.91,199.65,4748.7,312.65,931.5,22.6,162.34,18.05,2833.75
5/20/2020,362.9,31.4,306.1,357.35,153.45,1288.4,115.2,36.25,574.9,24.45,1336.1,438.1,204.25,4701.6,316.6,925,21.55,167.15,19.7,2887.28
5/21/2020,357.3,31.65,304.35,346.95,151.95,1281.3,116.2,37.2,574.9,23.9,1318.6,438.8,209.95,4793.9,316.6,939.3,21.7,179.65,21.25,2998.89
5/22/2020,337.1,31.65,291.2,338.2,150.85,1279.6,114.2,37.1,575,23.9,1298.48,430.83,209.5,4837.95,316.75,963.65,21.05,177.23,21.05,3041.95
5/26/2020,341.4,31.4,292.55,348.2,151.4,1321.45,114.95,36.35,577.6,23.25,1263.49,431.87,205.95,4794.9,321.8,982.4,21.05,182.13,20.3,3042.29
5/27/2020,387.35,32,318.8,368.55,158.6,1337.2,113.4,36.05,585.6,24.4,1264.33,427.39,195.8,4774.85,323.15,989.9,22.1,182.74,21,2976.98
5/28/2020,390.85,32,326.75,386.8,158.3,1336.45,115.1,38.45,590.15,23.5,1283.46,446.58,191.8,4812.4,331.45,976.25,23.2,181.22,22.5,2991.23
5/29/2020,383.2,31.5,332.1,393.3,160.3,1356.8,116.4,38,600.15,26.45,1379.05,465.12,193.7,4836.05,344.1,987.4,24.35,187.78,21.75,3023.96
6/1/2020,396.85,34.55,339,410.05,170.05,1373.15,120.2,41.35,622.2,24.8,1381.15,467.66,194.65,4920.15,338.25,997.8,24.75,190.78,23.3,3246.86
6/2/2020,409.9,35.25,348.5,434.85,170.25,1361.2,118.9,41.2,652.95,24.8,1364.8,459.34,192.3,5028.65,330.75,1015.65,25.95,187.55,26.25,3212.14
6/3/2020,409.6,39.5,356.65,431.35,174.85,1344.8,117.4,40.45,652.6,24.5,1364.75,461.68,190,5013.85,334.95,1002.55,26.65,187.21,27.5,3279.34
6/4/2020,394.35,40.65,347.85,414.9,174.05,1363.6,116.7,39.9,647.6,24.05,1347.55,460.88,186.55,4969.2,333.15,999.65,27.6,190.3,26.65,3207.53
6/5/2020,405.45,42.1,357.25,422.55,187.8,1359,117.75,40.8,645.5,23.5,1359.75,461.18,197.4,4987.85,326.45,1001.55,28.95,190.16,26.7,3206.13
6/8/2020,430.5,42.3,360.1,451.65,186.8,1363.6,117.1,41,655,25.45,1354.7,456.64,205.1,4943.1,332.1,1010,29.15,188.07,28.05,3232.75
6/9/2020,419.9,41,348.75,463.9,184.45,1363.4,118.3,40.6,650,25,1373,465.27,202.9,4936.8,333.85,1031,27.7,188.88,27.35,3174.32
6/10/2020,427.8,42.2,353.4,500.7,187.8,1354.65,121.95,40.55,649.95,25,1356.2,460.03,201.55,4937,335.75,1010.5,27,189.5,26.5,3116.62
6/11/2020,413.45,40.95,341.15,523.2,177.2,1347.35,119.95,39.75,634.6,24.5,1338.9,448.87,193.35,4919.2,330.7,994.4,27,185.07,26.2,3003.79
6/12/2020,407.9,40.8,344.25,528.05,179.25,1399.95,120.45,39.4,637.15,25.6,1354.35,454.15,203.1,4962.5,332.65,973.15,26.35,184.5,25.45,2928.05
6/15/2020,389.35,48.2,330.9,489.65,174.05,1410,119.3,39.4,645.65,27.5,1330.6,451.66,195.15,4844.75,330.55,959.9,26,178.04,25.8,2920.93
6/16/2020,381.45,49.65,342.8,480.85,172.85,1371.65,123.55,40.2,629.35,28.55,1330,447.13,193.3,4875.4,330.4,958.25,25,175.9,23.7,2940.37
6/17/2020,389.45,49.3,342.15,490.85,173,1352.55,122.8,39.6,634.3,30.95,1342.45,439.05,199.1,4849.9,331.2,956.5,25.75,172.43,24.45,2959.52
6/18/2020,405.4,51.15,352,498.9,179.7,1347,122.45,41.8,646.95,32.7,1351.7,438.55,200.1,4915.1,331.95,955.75,24.55,177.51,24.15,2961.22
6/19/2020,417,51.55,363.9,484.25,184.45,1371.85,122.3,43.9,694.55,33.75,1356.7,441.59,201.5,4824.8,331.95,966.5,25.7,175.09,25.7,2970.33
6/22/2020,430.05,52,367.8,489.85,187.75,1398.2,121.5,52.65,721.05,33.5,1377,441.74,203.75,4857.95,330.65,963.2,26.95,175.99,26.05,2979.45
6/23/2020,443.45,53,376.05,520.65,192.45,1415.65,127.1,61.8,699.6,33,1407.2,457.19,224.7,4902,337.4,1000.5,26.6,176.8,25.85,3105.27
6/24/2020,424.4,54.9,348.4,481.95,184.6,1410.25,123.5,59.85,670.3,32,1388.15,453.31,218.9,4917.15,338.55,998.8,27.45,182.41,25.9,3006.46
6/25/2020,421.4,50.4,351.15,475.05,185.25,1437.85,124.45,56.45,669.1,31.1,1397.75,457.74,221.6,4899.25,341.6,995.6,26.65,192.35,25.65,3035.89
6/26/2020,425.05,51.2,349,492.35,184.6,1387.7,123.45,57.7,679.4,31.1,1393.05,457.14,220.35,4989.7,344.65,996.05,27.05,185.55,25.7,3048.06
6/29/2020,404.75,49.65,343.15,480.05,179.3,1364.85,121.9,54.25,665.35,31.1,1389.85,462.53,205.55,4988.5,345.75,1032.95,26.7,187.55,26,3025.03
6/30/2020,406.5,48.9,351.45,474.65,178.4,1349.65,121.75,51.9,670,31,1405.4,464.27,221.05,4979.1,351.8,1017.95,26.7,185.07,25.95,3033.03
7/1/2020,433.25,50.2,363.95,492.35,184.8,1319.25,122.6,50.7,650.6,31,1374.95,465.12,227.65,5002.7,351.3,981.35,26.5,192.78,25.05,3047.91
7/2/2020,423.55,49.9,362.7,494.65,185.45,1362,128.5,52.9,654.8,31.5,1375.55,463.92,224.95,5196.35,357.55,984.7,26.5,195.92,25,3062.36
7/3/2020,428.5,50.7,361,487.25,184.75,1379.8,126.8,51.6,653.05,32.05,1382.2,465.67,229.8,5145.7,358.6,982.35,26.6,197.2,25.1,3076.18
7/6/2020,433.9,49.8,361.8,495.95,188.05,1409.65,123.8,52.45,670.8,32.05,1383,464.47,229.85,5093.4,352.35,978.25,26.65,199.75,25.25,3122.29
7/7/2020,447.3,49.55,375.7,526.2,188.55,1417.45,123.9,51.75,674.3,31.4,1391.85,476.98,232.95,5078.85,352.45,976.35,27,194.3,25.3,3120.65
7/8/2020,444.15,49.9,368.9,552.85,191.95,1395.05,122.85,51.1,664.15,32,1390.1,471.65,234.5,5083.3,349.2,974.1,25.95,196.25,26.35,3124.38
7/9/2020,453.75,50.05,370.55,556.55,199.1,1403.45,122.8,51.65,669,32,1381.55,471.7,235.7,5095.05,343.05,970.65,26.3,195.45,27.8,3133.25
7/10/2020,439.5,49.3,360.35,539.15,195.65,1402.65,121.45,50.8,660.8,32,1391.75,472.64,232.1,5091,343.6,965.7,25.95,194.3,25.95,3174.95
7/13/2020,440.35,48.3,353.55,539.6,192.6,1431.95,123.2,49.55,665.35,31.55,1431.85,482.86,244.9,5064.8,347.1,965.55,25.4,197.45,26.95,3292.92
7/14/2020,418,46.7,345.6,510.85,186.1,1441.7,127.3,51.95,664.3,31.4,1429.35,477.58,246.15,5007.75,348.15,951.1,25.3,196,26.35,3244.29
7/15/2020,426.8,46.35,345.75,503.5,183.85,1466.35,128.7,49.6,659.35,31.45,1413,478.08,235.15,5079.55,344.1,932.8,25.3,198.5,25.95,3255.49
7/16/2020,433.95,45.7,344.75,518.5,186.2,1437.35,129.7,48.85,654.1,31.5,1394.65,486,233.2,5030.2,347.2,943.75,24.2,193.85,26.5,3254.28
7/17/2020,433.35,46.55,353.85,520.8,188.3,1499.2,128.65,50.25,651.1,31.4,1426.35,488.99,243.1,5084.65,355.05,934.3,24.1,194,26.05,3301.6
7/20/2020,433.8,47.05,362.85,528.5,190.65,1485.65,132.95,50.05,645.05,30.5,1438.75,499.51,243.5,5048.45,352.5,935.4,23.45,192.75,25.95,3348.45
7/21/2020,446.2,50.3,378.85,523.4,194.35,1499.95,134.55,49.95,643.3,30.15,1412.8,490.04,246.85,5038.3,353.4,930.05,23.65,192.25,25.1,3245.6
7/22/2020,479.05,48.5,381.1,513.45,192,1481.4,133.85,49.8,653.05,30.15,1392.65,479.52,241.05,5043.1,351.15,932.6,23.1,196.55,25.2,3178.25
7/23/2020,460.85,48.4,392.3,513.95,198.3,1531.6,138.05,51,659.9,29.9,1388.8,477.88,244.2,5068.4,349.6,925.5,23.6,200.65,24.5,3194.2
7/24/2020,445.55,47.45,381.85,522.2,191.9,1511.2,135.3,49.6,668.15,29.9,1383.15,469.8,244.45,5061.15,357.2,908.45,23,199.7,24.4,3200.55
7/27/2020,431.65,45.95,358.5,506.4,187.15,1508.65,135.65,49.7,639.95,29,1385.9,465.07,237.4,5044.4,350.45,923.55,22.45,196.25,24,3190.8
7/28/2020,437,45.75,351.9,526.9,189.45,1600,136.3,52.75,659.1,27.95,1391.6,473.24,241.95,5055.35,362.05,917,21.4,195.45,23.45,3199.3
7/29/2020,440.85,46.75,350.95,550.8,191.2,1641.6,136.2,55.55,661.15,26.8,1448.25,488.34,240.5,5047.65,362.15,913.65,20.65,196.8,24.25,3227.45
7/30/2020,425.8,46.4,345.05,519.85,186.55,1716.35,138.55,60.35,669.7,27,1432.65,491.04,238.3,5017.6,364.65,915.3,21.1,193.35,23.05,3223.25
7/31/2020,431.6,47.1,346.9,523.6,191.45,1675.35,138,56.3,673.25,26.5,1423.5,511.82,239.9,5022.85,363.35,916.25,21.1,194.1,24.2,3246.45
8/3/2020,417.35,48.05,343.4,503.2,192.1,1574,138.45,54.5,690.1,26.2,1411.4,508.23,241,4955.1,362.8,915.85,21,192.7,28.9,3238.25
8/4/2020,428.9,48.85,351.05,492.6,191.65,1654.2,138.45,54.25,687.4,29.2,1438.75,505.39,239.45,4960.8,367.8,915.2,21.5,193.6,29.45,3480.3
8/5/2020,434.85,48.3,352.2,492.85,191.5,1675.8,138.55,54.85,669.35,29.2,1443.35,501.4,236.9,4968.25,363.2,914.15,22.05,192.75,30.7,3429.35
8/6/2020,433,48.5,359.15,494.75,190.95,1694.2,139.55,54.05,675.6,29.25,1435.8,505.24,238.25,4986.35,369.35,919.9,21.35,195.35,29.45,3499.75
8/7/2020,433.2,48.9,357.85,509.1,190.65,1744.45,137.95,55.1,672.1,29.25,1457.8,510.32,257.65,4958.75,370,943.35,21.05,196.05,28.3,3489.9
8/10/2020,430.95,48.75,363.6,509.35,193.8,1785.4,138,56.5,730.75,31.1,1447.1,506.59,307.35,4984,372.75,960.6,21.3,198.9,27.35,3466.85
8/11/2020,448,48.1,367.4,521.85,195.1,1751.2,136.45,56.4,751,29,1447.5,511.52,334.3,4984.8,370.9,959.2,22.25,203.65,29.9,3422.4
8/12/2020,450.95,49.05,366.8,520.5,203.35,1707.3,134.45,55.35,743.4,27.5,1445.15,502.05,329.35,5032.55,363.7,954.45,22.05,204.15,29.7,3427.25
8/13/2020,448.05,48.4,367.9,518.65,201.85,1727.45,132.6,55.4,737.1,29,1436,497.65,325.3,5027.35,366.25,956.35,21.6,201.5,29.75,3423.5
8/14/2020,435.45,47.4,361.45,507.35,196.45,1707.45,135.8,55.25,737.95,28.85,1412.2,496.4,327.7,5052.55,365.9,938,22.2,196.5,28.8,3401.95
8/17/2020,437.75,46.85,360.25,513,193.05,1704.95,135.5,55.15,755.65,30.85,1421.9,495.5,351.85,5085.35,370,942.5,22.4,198.65,29.75,3404.6
8/18/2020,445.7,46.5,369.4,521.3,195.1,1697.9,140.9,55.6,745.95,29.2,1430.65,496.9,340.1,5067.4,373.15,951.8,23,198.6,28.35,3390.6
8/19/2020,444.1,48.6,374.35,522.15,197.1,1684.5,139.6,55.9,745.8,30.8,1420.65,494.2,349,5094.25,374.1,948.4,24,198.45,28.25,3450
8/20/2020,434.95,48.05,367.9,513.65,194.7,1694.45,139.9,59.15,744.3,29.55,1428.85,492.7,352,5216.15,373,938.45,24.35,195.85,26.2,3450
8/21/2020,440.4,48.15,371.15,513.55,198.35,1677.95,137.35,59.8,748.05,29.35,1410.4,491.95,357.1,5346.8,376.1,950.85,24.1,196.9,26.9,3459.45
8/24/2020,445.7,47.9,380.2,529.1,201.4,1688.2,138.2,57.45,783,29.25,1420.9,490.75,357.3,5378.95,374,944,23.9,196.65,29.3,3453.3
8/25/2020,451.75,47.7,386.2,536.3,208,1664.25,136,53.2,786.8,35,1413.8,492.15,356.45,5416.25,369.35,946.35,23.85,195.55,29,3449.6
8/26/2020,463.4,48.45,389.35,568.1,209.85,1653.1,135.85,53.6,801.35,37.3,1410.1,495.95,355.55,5522.7,370.35,952.95,23.5,194.95,30.15,3454.25
8/27/2020,473.05,49.9,392.45,605.55,215.75,1649.95,135.65,53.25,798.85,37.65,1404.8,492.95,358.65,5647.3,374.55,1032.6,24.65,194.2,36,3490.65
8/28/2020,509.6,52.55,409.75,656.6,224.85,1662.3,133.1,52.75,838.4,32.4,1390.75,488.95,353,5636.35,373.8,1001.45,24.45,195.55,34.7,3467.2
